FeatureSize,Run,Model,Dataset,Accuracy,Precision,Recall,F1,AUC,NumSelectedFeatures
12,79,LogisticRegression,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,79,LogisticRegression,CPTAC,,,,,,12
12,79,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,79,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,79,RandomForest,CPTAC,,,,,,12
12,79,SVM,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9990234375,12
12,79,SVM,Test (TCGA),0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,1.0,12
12,79,SVM,CPTAC,,,,,,12
12,79,KNN,Train (TCGA),0.9821428571428571,0.96,1.0,0.9795918367346939,0.9990234375,12
12,79,KNN,Test (TCGA),0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,1.0,12
12,79,KNN,CPTAC,,,,,,12
12,79,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,79,GradientBoosting,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9567901234567902,12
12,79,GradientBoosting,CPTAC,,,,,,12
12,80,LogisticRegression,Train (TCGA),0.9821428571428571,0.96,1.0,0.9795918367346939,0.998046875,12
12,80,LogisticRegression,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.998236331569665,12
12,80,LogisticRegression,CPTAC,,,,,,12
12,80,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,80,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,12
12,80,RandomForest,CPTAC,,,,,,12
12,80,SVM,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,80,SVM,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9964726631393299,12
12,80,SVM,CPTAC,,,,,,12
12,80,KNN,Train (TCGA),0.9910714285714286,0.9795918367346939,1.0,0.9896907216494846,0.9996744791666666,12
12,80,KNN,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9955908289241622,12
12,80,KNN,CPTAC,,,,,,12
12,80,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,80,GradientBoosting,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9312169312169312,12
12,80,GradientBoosting,CPTAC,,,,,,12
12,81,LogisticRegression,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.9970703125,12
12,81,LogisticRegression,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9929453262786596,12
12,81,LogisticRegression,CPTAC,,,,,,12
12,81,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,81,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,12
12,81,RandomForest,CPTAC,,,,,,12
12,81,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,1.0,12
12,81,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,12
12,81,SVM,CPTAC,,,,,,12
12,81,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9991861979166666,12
12,81,KNN,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9947089947089947,12
12,81,KNN,CPTAC,,,,,,12
12,81,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,81,GradientBoosting,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9338624338624338,12
12,81,GradientBoosting,CPTAC,,,,,,12
12,82,LogisticRegression,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.9957682291666666,12
12,82,LogisticRegression,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,12
12,82,LogisticRegression,CPTAC,,,,,,12
12,82,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,82,RandomForest,Test (TCGA),0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9929453262786596,12
12,82,RandomForest,CPTAC,,,,,,12
12,82,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9996744791666666,12
12,82,SVM,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9964726631393298,12
12,82,SVM,CPTAC,,,,,,12
12,82,KNN,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9990234375,12
12,82,KNN,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9964726631393299,12
12,82,KNN,CPTAC,,,,,,12
12,82,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,82,GradientBoosting,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9488536155202821,12
12,82,GradientBoosting,CPTAC,,,,,,12
12,83,LogisticRegression,Train (TCGA),0.9642857142857143,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9944661458333334,12
12,83,LogisticRegression,Test (TCGA),0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,1.0,12
12,83,LogisticRegression,CPTAC,,,,,,12
12,83,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,83,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9929453262786596,12
12,83,RandomForest,CPTAC,,,,,,12
12,83,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9996744791666666,12
12,83,SVM,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9911816578483246,12
12,83,SVM,CPTAC,,,,,,12
12,83,KNN,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9993489583333334,12
12,83,KNN,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.972663139329806,12
12,83,KNN,CPTAC,,,,,,12
12,83,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,83,GradientBoosting,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9365079365079365,12
12,83,GradientBoosting,CPTAC,,,,,,12
12,84,LogisticRegression,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.9967447916666666,12
12,84,LogisticRegression,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,84,LogisticRegression,CPTAC,,,,,,12
12,84,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,84,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,84,RandomForest,CPTAC,,,,,,12
12,84,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9993489583333334,12
12,84,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,84,SVM,CPTAC,,,,,,12
12,84,KNN,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.99755859375,12
12,84,KNN,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,84,KNN,CPTAC,,,,,,12
12,84,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,84,GradientBoosting,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.9797178130511464,12
12,84,GradientBoosting,CPTAC,,,,,,12
12,85,LogisticRegression,Train (TCGA),0.9464285714285714,0.9375,0.9375,0.9375,0.9928385416666666,12
12,85,LogisticRegression,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,85,LogisticRegression,CPTAC,,,,,,12
12,85,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,85,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,85,RandomForest,CPTAC,,,,,,12
12,85,SVM,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.998046875,12
12,85,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,85,SVM,CPTAC,,,,,,12
12,85,KNN,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.9969075520833333,12
12,85,KNN,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,85,KNN,CPTAC,,,,,,12
12,85,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,85,GradientBoosting,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.9814814814814814,12
12,85,GradientBoosting,CPTAC,,,,,,12
12,86,LogisticRegression,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.9934895833333334,12
12,86,LogisticRegression,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,12
12,86,LogisticRegression,CPTAC,,,,,,12
12,86,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,86,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,86,RandomForest,CPTAC,,,,,,12
12,86,SVM,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9996744791666666,12
12,86,SVM,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,12
12,86,SVM,CPTAC,,,,,,12
12,86,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9996744791666666,12
12,86,KNN,Test (TCGA),0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,1.0,12
12,86,KNN,CPTAC,,,,,,12
12,86,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,86,GradientBoosting,Test (TCGA),0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,0.9964726631393297,12
12,86,GradientBoosting,CPTAC,,,,,,12
12,87,LogisticRegression,Train (TCGA),0.9642857142857143,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9957682291666666,12
12,87,LogisticRegression,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,12
12,87,LogisticRegression,CPTAC,,,,,,12
12,87,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,87,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,87,RandomForest,CPTAC,,,,,,12
12,87,SVM,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9993489583333334,12
12,87,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,87,SVM,CPTAC,,,,,,12
12,87,KNN,Train (TCGA),0.9732142857142857,0.9591836734693877,0.9791666666666666,0.9690721649484536,0.9964192708333333,12
12,87,KNN,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,87,KNN,CPTAC,,,,,,12
12,87,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,87,GradientBoosting,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,87,GradientBoosting,CPTAC,,,,,,12
12,88,LogisticRegression,Train (TCGA),0.9732142857142857,0.9591836734693877,0.9791666666666666,0.9690721649484536,0.99609375,12
12,88,LogisticRegression,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,12
12,88,LogisticRegression,CPTAC,,,,,,12
12,88,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,88,RandomForest,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,12
12,88,RandomForest,CPTAC,,,,,,12
12,88,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9986979166666666,12
12,88,SVM,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,12
12,88,SVM,CPTAC,,,,,,12
12,88,KNN,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.998046875,12
12,88,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393297,12
12,88,KNN,CPTAC,,,,,,12
12,88,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,88,GradientBoosting,Test (TCGA),0.875,0.9411764705882353,0.7619047619047619,0.8421052631578947,0.9858906525573192,12
12,88,GradientBoosting,CPTAC,,,,,,12
12,89,LogisticRegression,Train (TCGA),0.9642857142857143,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9957682291666666,12
12,89,LogisticRegression,Test (TCGA),0.9375,0.875,1.0,0.9333333333333333,1.0,12
12,89,LogisticRegression,CPTAC,,,,,,12
12,89,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,89,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,89,RandomForest,CPTAC,,,,,,12
12,89,SVM,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9983723958333334,12
12,89,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,89,SVM,CPTAC,,,,,,12
12,89,KNN,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.9986979166666666,12
12,89,KNN,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,89,KNN,CPTAC,,,,,,12
12,89,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,89,GradientBoosting,Test (TCGA),0.8958333333333334,0.8076923076923077,1.0,0.8936170212765957,1.0,12
12,89,GradientBoosting,CPTAC,,,,,,12
12,90,LogisticRegression,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.99609375,12
12,90,LogisticRegression,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9947089947089947,12
12,90,LogisticRegression,CPTAC,,,,,,12
12,90,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,90,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9929453262786596,12
12,90,RandomForest,CPTAC,,,,,,12
12,90,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9993489583333334,12
12,90,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,12
12,90,SVM,CPTAC,,,,,,12
12,90,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.998046875,12
12,90,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,12
12,90,KNN,CPTAC,,,,,,12
12,90,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,90,GradientBoosting,Test (TCGA),0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9223985890652557,12
12,90,GradientBoosting,CPTAC,,,,,,12
12,91,LogisticRegression,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9973958333333334,12
12,91,LogisticRegression,Test (TCGA),0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9964726631393298,12
12,91,LogisticRegression,CPTAC,,,,,,12
12,91,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,91,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9973544973544973,12
12,91,RandomForest,CPTAC,,,,,,12
12,91,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9996744791666666,12
12,91,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,12
12,91,SVM,CPTAC,,,,,,12
12,91,KNN,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.9972330729166666,12
12,91,KNN,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,12
12,91,KNN,CPTAC,,,,,,12
12,91,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,91,GradientBoosting,Test (TCGA),0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9320987654320987,12
12,91,GradientBoosting,CPTAC,,,,,,12
12,92,LogisticRegression,Train (TCGA),0.9553571428571429,0.9387755102040817,0.9583333333333334,0.9484536082474226,0.9947916666666666,12
12,92,LogisticRegression,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,12
12,92,LogisticRegression,CPTAC,,,,,,12
12,92,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,92,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,12
12,92,RandomForest,CPTAC,,,,,,12
12,92,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9990234375,12
12,92,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,12
12,92,SVM,CPTAC,,,,,,12
12,92,KNN,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9991861979166666,12
12,92,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,12
12,92,KNN,CPTAC,,,,,,12
12,92,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,92,GradientBoosting,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9770723104056437,12
12,92,GradientBoosting,CPTAC,,,,,,12
12,93,LogisticRegression,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.9947916666666666,12
12,93,LogisticRegression,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.998236331569665,12
12,93,LogisticRegression,CPTAC,,,,,,12
12,93,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,93,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,93,RandomForest,CPTAC,,,,,,12
12,93,SVM,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9983723958333334,12
12,93,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,93,SVM,CPTAC,,,,,,12
12,93,KNN,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.998046875,12
12,93,KNN,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,12
12,93,KNN,CPTAC,,,,,,12
12,93,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,93,GradientBoosting,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,12
12,93,GradientBoosting,CPTAC,,,,,,12
12,94,LogisticRegression,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9986979166666666,12
12,94,LogisticRegression,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9894179894179894,12
12,94,LogisticRegression,CPTAC,,,,,,12
12,94,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,94,RandomForest,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9920634920634921,12
12,94,RandomForest,CPTAC,,,,,,12
12,94,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,1.0,12
12,94,SVM,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.998236331569665,12
12,94,SVM,CPTAC,,,,,,12
12,94,KNN,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9990234375,12
12,94,KNN,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.9991181657848324,12
12,94,KNN,CPTAC,,,,,,12
12,94,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,94,GradientBoosting,Test (TCGA),0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9550264550264551,12
12,94,GradientBoosting,CPTAC,,,,,,12
12,95,LogisticRegression,Train (TCGA),0.9732142857142857,0.9591836734693877,0.9791666666666666,0.9690721649484536,0.9990234375,12
12,95,LogisticRegression,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9964726631393299,12
12,95,LogisticRegression,CPTAC,,,,,,12
12,95,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,95,RandomForest,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9964726631393298,12
12,95,RandomForest,CPTAC,,,,,,12
12,95,SVM,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,95,SVM,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9947089947089947,12
12,95,SVM,CPTAC,,,,,,12
12,95,KNN,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,95,KNN,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9744268077601411,12
12,95,KNN,CPTAC,,,,,,12
12,95,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,95,GradientBoosting,Test (TCGA),0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9047619047619048,12
12,95,GradientBoosting,CPTAC,,,,,,12
12,96,LogisticRegression,Train (TCGA),0.9821428571428571,0.96,1.0,0.9795918367346939,0.9986979166666666,12
12,96,LogisticRegression,Test (TCGA),0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.982363315696649,12
12,96,LogisticRegression,CPTAC,,,,,,12
12,96,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,96,RandomForest,Test (TCGA),0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9761904761904763,12
12,96,RandomForest,CPTAC,,,,,,12
12,96,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,1.0,12
12,96,SVM,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9894179894179895,12
12,96,SVM,CPTAC,,,,,,12
12,96,KNN,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9991861979166666,12
12,96,KNN,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9523809523809523,12
12,96,KNN,CPTAC,,,,,,12
12,96,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,96,GradientBoosting,Test (TCGA),0.8333333333333334,0.782608695652174,0.8571428571428571,0.8181818181818182,0.8271604938271606,12
12,96,GradientBoosting,CPTAC,,,,,,12
12,97,LogisticRegression,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9986979166666666,12
12,97,LogisticRegression,Test (TCGA),0.8958333333333334,0.8333333333333334,0.9523809523809523,0.8888888888888888,0.9841269841269841,12
12,97,LogisticRegression,CPTAC,,,,,,12
12,97,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,97,RandomForest,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.982363315696649,12
12,97,RandomForest,CPTAC,,,,,,12
12,97,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9990234375,12
12,97,SVM,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9929453262786596,12
12,97,SVM,CPTAC,,,,,,12
12,97,KNN,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9983723958333334,12
12,97,KNN,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.992063492063492,12
12,97,KNN,CPTAC,,,,,,12
12,97,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,97,GradientBoosting,Test (TCGA),0.875,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9417989417989417,12
12,97,GradientBoosting,CPTAC,,,,,,12
12,98,LogisticRegression,Train (TCGA),0.9642857142857143,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.994140625,12
12,98,LogisticRegression,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9964726631393299,12
12,98,LogisticRegression,CPTAC,,,,,,12
12,98,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,98,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,98,RandomForest,CPTAC,,,,,,12
12,98,SVM,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9986979166666666,12
12,98,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,98,SVM,CPTAC,,,,,,12
12,98,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.998046875,12
12,98,KNN,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.998236331569665,12
12,98,KNN,CPTAC,,,,,,12
12,98,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,98,GradientBoosting,Test (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,98,GradientBoosting,CPTAC,,,,,,12
12,99,LogisticRegression,Train (TCGA),0.9732142857142857,0.9591836734693877,0.9791666666666666,0.9690721649484536,0.9977213541666666,12
12,99,LogisticRegression,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9929453262786596,12
12,99,LogisticRegression,CPTAC,,,,,,12
12,99,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,12
12,99,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,12
